,品番,年,週番号,在庫数（箱）,入庫数（箱）,出庫数（箱）,日量数（箱数）,発注〜印刷LT,発注〜検収LT,発注〜順立装置入庫LT,発注〜順立装置出庫LT,発注〜回収LT,基準在庫日数,基準在庫日数（基準在庫枚数込み）,基準在庫枚数,納入回数（間隔）,納入回数（回数）,納入回数（遅れ）,回収かんばん数,印刷検収LT,検収入庫LT,入庫出庫LT,出庫回収LT,社内LT（検収〜回収LT）,不等ピッチ係数,社内LT/設計値LT,社内LT/設計値LT（基準在庫枚数込み）,順立装置在庫量/設計値MIN,順立装置在庫量/設計値MAX,時間稼働率,加工数,先週からの順立装置在庫量増加率,先週からの社内LT増加率,先週からの回収かんばん増加率,納入かんばん数,納入数/日量数,入庫数/納入数,出庫数/入庫数,回収数/出庫数,回収数/納入数,便Ave,仕入先名_アイシン機工（株）,仕入先名_アイシン精機（株）,仕入先名_サトープレス工業（株）,仕入先名_サンコール（株）,仕入先名_マレリ（株）,仕入先名_ミズショー（株）,仕入先名_三共鋼業（株）,仕入先名_住友商事（株）鉄鋼部輸送機材,仕入先名_住友電装（株）,仕入先名_佐藤工業（株）,仕入先名_岡谷鋼機（株）,仕入先名_愛産樹脂工業（株）,仕入先名_新光ゴム工業（株）,仕入先名_日本精工（株）,仕入先名_（株）オンド,仕入先名_（株）ギフ加藤製作所,仕入先名_（株）ジェイテクト,仕入先名_（株）ニフコ,仕入先名_（株）バルカー,仕入先名_（株）旭工業所,仕入先名_（株）槌屋,仕入先名_（株）浅賀井製作所,箱種類_TP341ﾌﾀﾅｼ,箱種類_サンボックス＃２０Ｂフタナシ,箱種類_サンボックス＃９Ｆフタナシ,箱種類_ＴＰ３４１フタナシ,箱種類_ＴＰ３４２フタアリ,箱種類_ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,箱種類_ﾃﾝﾊﾞｺ10ﾌﾀﾅｼ,使用工程_1.デフ・大物ギヤ・Brg,使用工程_2.MGケース,使用工程_3.ギヤサブ・共通部品,使用工程_4.TA・カバー・メイン,使用工程_7.ファイナル前半,使用工程_8.ファイナル後半,年＆週番号_2023-36,年＆週番号_2023-37,年＆週番号_2023-38
147,9036630A018    ,2023,37,16.0,121.0,108.0,23.552631578947373,0.09,2.02,2.29,4.57,4.78,0.54,0.6664278584895198,3.0,1.0,6.0,4.92,119.0,1.93,0.27,2.28,0.21,2.76,0.0,5.111111111111111,4.141483530198795,6.885097387890682,1.3346493461555002,93.505,462.0,-0.2727272727272727,-0.010752688172043223,-0.03252032520325199,121.0,5.137430167597763,1.0,0.8925619834710744,1.101851851851852,0.9834710743801652,3.925438596491228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
148,9036630A018    ,2023,38,19.0,112.0,103.0,23.552631578947373,0.09,2.02,2.31,4.81,5.05,0.54,0.6664278584895198,3.0,1.0,6.0,4.92,113.0,1.93,0.29000000000000004,2.5,0.2400000000000002,3.03,0.0,5.611111111111112,4.5466286581530255,8.176053148120186,1.4308173466761682,97.085,450.0,0.1875,0.09782608695652173,-0.05042016806722693,94.0,3.9910614525139656,1.1914893617021276,0.9196428571428572,1.0970873786407769,1.2021276595744679,3.925438596491228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
149,9036652A003    ,2023,36,12.0,41.0,40.0,8.641666666666666,0.09,2.03,2.63,5.42,5.855,0.81,1.1515883859948761,3.0,1.0,6.0,4.92,44.0,1.94,0.6000000000000001,2.79,0.4350000000000005,3.8250000000000006,0.0,4.722222222222221,3.321499284395371,14.073861711277333,0.752529306385462,97.81,480.0,0.0,0.0,0.0,41.0,4.744455159112826,1.0,0.975609756097561,1.1,1.0731707317073171,1.4402777777777775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
150,9036652A003    ,2023,37,9.0,43.0,38.0,9.216666666666667,0.09,2.02,2.615,5.24,5.67,0.81,1.1515883859948761,3.0,1.0,6.0,4.92,42.0,1.93,0.5950000000000002,2.625,0.4299999999999997,3.65,0.0,4.5061728395061715,3.1695352648478696,9.89687698548458,0.7566954029890548,93.505,462.0,-0.25,-0.04575163398692828,-0.04545454545454541,43.0,4.665461121157325,1.0,0.8837209302325582,1.1052631578947372,0.9767441860465116,1.5361111111111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
151,9036652A003    ,2023,38,10.0,39.0,37.0,8.516666666666667,0.09,2.02,2.48,5.305,5.745,0.81,1.1515883859948761,3.0,1.0,6.0,4.92,40.0,1.93,0.46,2.825,0.4400000000000004,3.725,0.0,4.598765432098765,3.2346627017967986,11.900354366107788,0.7275038277849064,97.085,450.0,0.11111111111111116,0.02054794520547953,-0.04761904761904767,28.0,3.287671232876712,1.3928571428571428,0.9487179487179488,1.0810810810810811,1.4285714285714286,1.4194444444444445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
152,9036652A004    ,2023,36,10.0,38.0,37.0,8.492063492063492,0.09,2.03,2.485,4.91,5.305,0.81,1.16866780529462,3.0,1.0,4.0,4.0,42.0,1.94,0.4550000000000001,2.4250000000000003,0.3949999999999996,3.275,0.0,4.0432098765432105,2.802336117383139,9.42056074766355,0.8355489448731059,97.81,480.0,0.0,0.0,0.0,38.0,4.474766355140186,1.0,0.9736842105263158,1.135135135135135,1.1052631578947372,2.123015873015873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
153,9036652A004    ,2023,37,7.0,42.0,36.0,8.777777777777779,0.09,2.02,2.62,5.045,5.38,0.81,1.16866780529462,3.0,1.0,4.0,4.0,40.0,1.93,0.6000000000000001,2.425,0.335,3.36,0.0,4.148148148148148,2.875068505162549,6.3797468354430364,0.7766490332849586,93.505,462.0,-0.30000000000000004,0.025954198473282508,-0.04761904761904767,41.0,4.670886075949367,1.024390243902439,0.8571428571428571,1.1111111111111112,0.975609756097561,2.1944444444444446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
154,9036652A004    ,2023,38,9.0,38.0,36.0,8.11111111111111,0.09,2.02,2.34,5.27,5.6,0.81,1.16866780529462,3.0,1.0,4.0,4.0,39.0,1.93,0.31999999999999984,2.93,0.3300000000000001,3.58,0.0,4.419753086419753,3.0633170382386683,8.876712328767121,0.7957527554604549,97.085,450.0,0.2857142857142858,0.06547619047619048,-0.025000000000000026,29.0,3.5753424657534247,1.3103448275862069,0.9473684210526316,1.0833333333333333,1.3448275862068966,2.0277777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
155,9036658A001    ,2023,36,9.0,40.0,40.0,8.0,0.09,2.025,2.3200000000000003,4.605,4.855,0.81,1.1702401601067378,3.0,1.0,4.0,4.0,46.0,1.935,0.2950000000000004,2.285,0.25,2.8300000000000005,0.0,3.493827160493828,2.4183070248946814,9.0,0.7894736842105263,97.81,480.0,0.0,0.0,0.0,40.0,5.0,1.0,1.0,1.15,1.15,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
156,9036658A001    ,2023,37,5.0,44.0,38.0,7.466666666666668,0.09,2.02,2.61,4.7,4.86,0.81,1.1702401601067378,3.0,1.0,4.0,4.0,43.0,1.93,0.5899999999999999,2.0900000000000003,0.16000000000000014,2.8400000000000003,0.0,3.5061728395061733,2.426852279399609,5.357142857142857,0.6581421587062806,93.505,462.0,-0.4444444444444444,0.0035335689045936647,-0.06521739130434777,44.0,5.892857142857142,1.0,0.8636363636363636,1.131578947368421,0.9772727272727272,1.866666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
157,9036658A001    ,2023,38,5.0,39.0,36.0,8.533333333333333,0.09,2.02,2.32,4.68,5.1,0.81,1.1702401601067378,3.0,1.0,4.0,4.0,40.0,1.93,0.2999999999999998,2.36,0.4199999999999999,3.08,0.0,3.8024691358024687,2.6319383875178857,4.6875,0.6898930665746811,97.085,450.0,0.0,0.08450704225352101,-0.06976744186046513,33.0,3.8671875,1.181818181818182,0.9230769230769232,1.1111111111111112,1.2121212121212122,2.1333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
158,9036658A002    ,2023,36,10.0,48.0,50.0,10.0,0.09,2.03,2.33,4.695,5.18,0.81,1.0981921280853904,3.0,1.0,4.0,4.0,56.0,1.94,0.3000000000000003,2.365,0.4849999999999994,3.15,0.0,3.888888888888888,2.868350554917719,8.0,0.9090909090909092,97.81,480.0,0.0,0.0,0.0,48.0,4.8,1.0,1.0416666666666667,1.12,1.1666666666666667,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
159,9036658A002    ,2023,37,5.0,57.0,45.0,9.333333333333334,0.09,2.02,2.37,3.445,4.87,0.81,1.0981921280853904,3.0,1.0,4.0,4.0,54.0,1.93,0.3500000000000001,1.0749999999999995,1.4250000000000005,2.85,0.0,3.5185185185185186,2.5951743115922214,4.285714285714286,0.7056451612903226,93.505,462.0,-0.5,-0.09523809523809523,-0.0357142857142857,56.0,6.0,1.0178571428571428,0.7894736842105263,1.2,0.9642857142857144,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
160,9036658A002    ,2023,38,8.0,51.0,47.0,10.666666666666666,0.09,2.02,2.445,4.675,5.1099999999999985,0.81,1.0981921280853904,3.0,1.0,4.0,4.0,52.0,1.93,0.4249999999999998,2.23,0.4349999999999996,3.0899999999999994,0.0,3.8148148148148135,2.813715306252619,6.0,0.8695652173913044,97.085,450.0,0.6000000000000001,0.08421052631578929,-0.03703703703703709,42.0,3.9375,1.2142857142857142,0.9215686274509804,1.1063829787234043,1.238095238095238,2.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
161,9036659A009    ,2023,36,27.0,118.0,116.0,24.86111111111111,0.09,2.03,2.33,4.7,4.915,0.81,0.929773760674282,3.0,1.0,4.0,4.0,130.0,1.94,0.3000000000000003,2.37,0.21499999999999986,2.885,0.0,3.561728395061728,3.102905375505292,8.688268156424579,1.6721785087175522,97.81,480.0,0.0,0.0,0.0,120.0,4.826815642458102,0.9833333333333332,0.9830508474576272,1.1206896551724137,1.0833333333333333,6.215277777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
162,9036659A009    ,2023,37,20.0,129.0,113.0,24.86111111111111,0.09,2.02,2.37,4.71,4.88,0.81,0.929773760674282,3.0,1.0,4.0,4.0,125.0,1.93,0.3500000000000001,2.34,0.16999999999999993,2.86,0.0,3.530864197530864,3.0760171140191104,6.4357541899441335,1.4394612072576187,93.505,462.0,-0.2592592592592593,-0.008665511265164572,-0.038461538461538436,128.0,5.148603351955306,1.0078125,0.875968992248062,1.106194690265487,0.9765625,6.215277777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
163,9036659A009    ,2023,38,22.0,117.0,109.0,24.86111111111111,0.09,2.02,2.65,4.855,5.0950000000000015,0.81,0.929773760674282,3.0,1.0,4.0,4.0,120.0,1.93,0.6299999999999999,2.2050000000000005,0.2400000000000002,3.0750000000000006,0.0,3.7962962962962967,3.307256162800268,7.079329608938546,1.513310639224515,97.085,450.0,0.10000000000000007,0.07517482517482542,-0.040000000000000036,95.0,3.82122905027933,1.2315789473684209,0.9316239316239316,1.1009174311926606,1.263157894736842,6.215277777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
164,9036659A010    ,2023,36,28.0,121.0,117.0,24.86111111111111,0.09,2.03,2.35,5.03,5.25,0.81,0.929773760674282,3.0,1.0,4.0,4.0,131.0,1.94,0.3200000000000003,2.68,0.21999999999999967,3.22,0.0,3.975308641975309,3.4632080794201183,9.010055865921787,1.7002270022417532,97.81,480.0,0.0,0.0,0.0,121.0,4.867039106145252,1.0,0.9669421487603306,1.1196581196581197,1.0826446280991735,6.215277777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
165,9036659A010    ,2023,37,19.0,127.0,113.0,24.86111111111111,0.09,2.02,2.61,4.84,5.07,0.81,0.929773760674282,3.0,1.0,4.0,4.0,125.0,1.93,0.5899999999999999,2.23,0.23000000000000045,3.0500000000000003,0.0,3.765432098765432,3.2803679013140865,6.113966480446926,1.3999101302425454,93.505,462.0,-0.3214285714285714,-0.05279503105590056,-0.04580152671755722,128.0,5.148603351955306,0.9921875,0.8897637795275591,1.106194690265487,0.9765625,6.215277777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
166,9036659A010    ,2023,38,22.0,116.0,109.0,24.86111111111111,0.09,2.02,2.65,5.08,5.25,0.81,0.929773760674282,3.0,1.0,4.0,4.0,120.0,1.93,0.6299999999999999,2.43,0.16999999999999993,3.23,0.0,3.987654320987654,3.47396338401459,7.079329608938546,1.513310639224515,97.085,450.0,0.1578947368421053,0.059016393442622876,-0.040000000000000036,95.0,3.82122905027933,1.2210526315789474,0.9396551724137931,1.1009174311926606,1.263157894736842,6.215277777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
167,G1250ECB010    ,2023,36,6.0,18.0,19.0,2.8,0.37,5.05,5.43,6.4849999999999985,6.8599999999999985,1.14,2.023435582822086,3.0,1.0,4.0,4.0,20.0,4.68,0.3799999999999999,1.0549999999999995,0.375,1.81,0.24,1.5877192982456143,0.8945182220605179,17.142857142857142,0.3336510962821735,97.81,480.0,0.0,0.0,0.0,18.0,6.428571428571429,1.0,1.0555555555555556,1.0526315789473684,1.1111111111111112,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
168,G1250ECB010    ,2023,37,4.0,18.0,18.0,2.7,0.38,5.1400000000000015,5.46,6.1850000000000005,6.5299999999999985,1.14,2.023435582822086,3.0,1.0,4.0,4.0,20.0,4.760000000000002,0.3199999999999994,0.7250000000000005,0.3449999999999989,1.3899999999999988,0.24,1.2192982456140342,0.6869504578254799,11.851851851851851,0.31590955626407696,93.505,462.0,-0.33333333333333337,-0.2320441988950284,0.0,20.0,7.4074074074074066,0.9,1.0,1.1111111111111112,1.0,0.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
169,G1250ECB010    ,2023,38,4.0,19.0,18.0,3.9,0.37,5.04,5.36,6.5,7.0,1.14,2.023435582822086,3.0,1.0,4.0,4.0,19.0,4.67,0.3200000000000003,1.1399999999999997,0.5,1.96,0.24,1.7192982456140349,0.968649566430174,8.205128205128204,0.4266608319886224,97.085,450.0,0.0,0.4100719424460444,-0.05000000000000005,14.0,3.58974358974359,1.3571428571428572,0.9473684210526316,1.0555555555555556,1.3571428571428572,0.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
170,G1250ECC010    ,2023,36,5.0,10.0,11.0,3.0,0.37,5.05,5.45,7.82,8.46,1.14,2.1926315789473683,3.0,1.0,4.0,4.0,13.0,4.68,0.4000000000000004,2.37,0.6400000000000006,3.410000000000001,0.24,2.99122807017544,1.5552088334133467,13.333333333333336,0.35128805620608894,97.81,480.0,0.0,0.0,0.0,10.0,3.333333333333333,1.0,1.1,1.181818181818182,1.3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
171,G1250ECC010    ,2023,37,3.0,12.0,12.0,2.9,0.38,5.05,5.45,6.57,7.13,1.14,2.1926315789473683,3.0,1.0,4.0,4.0,13.0,4.67,0.4000000000000004,1.12,0.5599999999999996,2.08,0.24,1.824561403508772,0.9486317810849736,8.275862068965516,0.3280171926252687,93.505,462.0,-0.4,-0.3900293255131967,0.0,13.0,4.482758620689657,0.9230769230769232,1.0,1.0833333333333333,1.0,0.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
172,G1250ECC010    ,2023,38,3.0,12.0,11.0,2.45,0.235,5.04,5.385,6.885,7.6,1.14,2.1926315789473683,3.0,1.0,4.0,4.0,12.0,4.805,0.3449999999999997,1.5,0.7149999999999999,2.56,0.24,2.24561403508772,1.1675468074891984,9.795918367346935,0.28487543966745155,97.085,450.0,0.0,0.23076923076923084,-0.07692307692307687,8.0,3.2653061224489783,1.5,0.9166666666666666,1.0909090909090908,1.5,0.6125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
173,G1250ECE010    ,2023,36,15.0,41.0,40.0,8.641666666666666,0.37,5.045,5.395,6.635,6.975,1.14,1.481588385994876,3.0,1.0,4.0,4.0,44.0,4.675,0.34999999999999964,1.2400000000000002,0.33999999999999986,1.93,0.24,1.6929824561403506,1.3026559996311111,13.886210221793638,0.910265415078542,97.81,480.0,0.0,0.0,0.0,41.0,4.744455159112826,1.0,0.975609756097561,1.1,1.0731707317073171,2.1604166666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
174,G1250ECE010    ,2023,37,12.0,39.0,38.0,9.216666666666667,0.1,5.05,5.4350000000000005,7.005,7.335,1.14,1.481588385994876,3.0,1.0,4.0,4.0,42.0,4.95,0.3850000000000007,1.5699999999999994,0.3300000000000001,2.285,0.24,2.004385964912281,1.5422637094078184,10.41591320072333,0.9104073304527548,93.505,462.0,-0.2,0.1839378238341971,-0.04545454545454541,42.0,4.556962025316456,0.9285714285714286,0.9743589743589745,1.1052631578947372,1.0,2.3041666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
175,G1250ECE010    ,2023,38,13.0,39.0,37.0,8.241666666666667,0.37,5.045,5.385,6.43,6.8100000000000005,1.14,1.481588385994876,3.0,1.0,4.0,4.0,40.0,4.675,0.33999999999999986,1.045,0.3800000000000008,1.7650000000000006,0.24,1.5482456140350884,1.1912890359320791,12.61880687563195,0.8614230766847105,97.085,450.0,0.08333333333333326,-0.2275711159737416,-0.04761904761904767,26.0,3.154701718907988,1.5,0.9487179487179488,1.0810810810810811,1.5384615384615383,2.060416666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
176,G9201ECB030    ,2023,36,43.0,286.0,228.0,45.0,4.08,5.01,6.1,6.64,6.8,0.74,0.8040426951300867,3.0,1.0,4.0,4.0,253.0,0.9299999999999996,1.09,0.54,0.16000000000000014,1.79,0.05,2.418918918918919,2.2262499377727627,7.644444444444446,2.0336311087756167,97.81,480.0,0.0,0.0,0.0,315.0,7.0,0.907936507936508,0.7972027972027972,1.1096491228070176,0.8031746031746032,11.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
177,G9201ECB030    ,2023,37,35.0,197.0,221.0,42.0,2.62,5.0,5.78,7.15,7.35,0.74,0.8040426951300867,3.0,1.0,4.0,4.0,245.0,2.38,0.7800000000000002,1.37,0.1999999999999993,2.35,0.05,3.1756756756756763,2.9227303652323977,6.666666666666668,1.816608996539792,93.505,462.0,-0.18604651162790695,0.3128491620111733,-0.03162055335968384,156.0,3.7142857142857135,1.2628205128205128,1.1218274111675126,1.1085972850678734,1.5705128205128205,10.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
178,G9201ECB030    ,2023,38,49.0,198.0,214.0,45.0,4.6,5.06,5.5,6.76,6.94,0.74,0.8040426951300867,3.0,1.0,4.0,4.0,210.0,0.46,0.4400000000000004,1.2599999999999998,0.1800000000000006,1.8800000000000008,0.05,2.5405405405405417,2.3381842921859195,8.71111111111111,2.2061030515257634,97.085,450.0,0.3999999999999999,-0.19999999999999973,-0.1428571428571429,156.0,3.466666666666667,1.2692307692307692,1.0808080808080809,0.9813084112149532,1.3461538461538465,11.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
179,G9201ECE010    ,2023,36,36.0,306.0,298.0,66.875,2.62,5.01,6.12,6.67,6.78,0.74,0.7855451181326502,3.0,1.0,4.0,4.0,328.0,2.39,1.1100000000000003,0.5499999999999998,0.11000000000000032,1.7700000000000005,0.05,2.391891891891893,2.2532123988085324,4.306542056074767,1.4772841672299482,97.81,480.0,0.0,0.0,0.0,393.0,5.876635514018693,0.7786259541984732,0.9738562091503268,1.1006711409395973,0.8346055979643766,16.71875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
180,G9201ECE010    ,2023,37,29.0,311.0,283.0,69.125,4.08,5.0,6.14,6.68,6.86,0.74,0.7855451181326502,3.0,1.0,4.0,4.0,317.0,0.92,1.1399999999999997,0.54,0.1800000000000006,1.8600000000000003,0.05,2.513513513513514,2.3677825207818466,3.35623869801085,1.203632211815853,93.505,462.0,-0.1944444444444444,0.050847457627118516,-0.03353658536585369,204.0,2.9511754068716094,1.5245098039215683,0.909967845659164,1.1201413427561835,1.553921568627451,17.28125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
181,G9201ECE010    ,2023,38,54.0,260.0,277.0,63.875,4.09,5.03,5.78,6.88,7.01,0.74,0.7855451181326502,3.0,1.0,4.0,4.0,301.0,0.9400000000000004,0.75,1.0999999999999996,0.1299999999999999,1.9799999999999995,0.05,2.6756756756756745,2.520542683412933,6.763209393346378,2.082874538964733,97.085,450.0,0.8620689655172413,0.06451612903225756,-0.050473186119873836,209.0,3.2720156555772992,1.2440191387559811,1.0653846153846154,1.0866425992779782,1.440191387559809,15.96875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
